City,Date,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,windspeed,winddir,sealevelpressure,cloudcover,visibility,sunrise,sunset,moonphase,conditions,description
Jaipur,2011-05-03,42.5,29.1,34.3,40.7,28.9,33.3,12.3,28.5,29.5,286.8,,36.7,4,2011-05-03 05:47:22,2011-05-03 19:00:24,0,Partially cloudy,Partly cloudy throughout the day.
Jaipur,2011-05-04,41.7,28.1,34.2,40.3,27.4,33.1,11.7,26.5,22.3,279.2,,33.2,3.7,2011-05-04 05:46:36,2011-05-04 19:00:57,0.01,Partially cloudy,Partly cloudy throughout the day.
Jaipur,2011-05-05,38.1,27.3,33.2,36.4,27,32,11.6,27.8,14.8,272.4,,14.8,4,2011-05-05 05:45:52,2011-05-05 19:01:31,0.02,Clear,Clear conditions throughout the day.
Jaipur,2011-05-06,38.6,29.1,33.7,36.4,28,32.2,10.1,24.3,16.6,286.3,,18.3,4.7,2011-05-06 05:45:08,2011-05-06 19:02:04,0.05,Clear,Clear conditions throughout the day.
Jaipur,2011-05-07,38.5,26.1,32.7,36.3,26.1,31.4,10.7,28.1,25.9,270.5,,31.7,4.8,2011-05-07 05:44:26,2011-05-07 19:02:38,0.08,Partially cloudy,Becoming cloudy in the afternoon.
Jaipur,2011-05-08,40.1,27.1,34.2,37.5,26.9,32.4,8.5,22.8,20.5,208.4,,20.7,4.7,2011-05-08 05:43:44,2011-05-08 19:03:11,0.13,Partially cloudy,Partly cloudy throughout the day.
Jaipur,2011-05-09,43.6,29.1,35.6,43.6,27.5,33.4,5.3,16.2,29.5,286.6,,33.9,4.2,2011-05-09 05:43:04,2011-05-09 19:03:45,0.18,Partially cloudy,Partly cloudy throughout the day.
Jaipur,2011-05-10,42.1,27.4,35,39,26.6,32.9,6.6,18.3,28.4,286,,26.7,4,2011-05-10 05:42:25,2011-05-10 19:04:18,0.23,Partially cloudy,Partly cloudy throughout the day.
Jaipur,2011-05-11,43.4,29.4,35.5,43.4,28.2,34.5,11.6,25.7,24.1,287.9,,18.8,4.6,2011-05-11 05:41:47,2011-05-11 19:04:52,0.28,Clear,Clear conditions throughout the day.
Jaipur,2011-05-12,43,30.1,36,41.5,29.9,35.1,12.2,26.4,25.2,289.1,,11.5,4.5,2011-05-12 05:41:10,2011-05-12 19:05:26,0.34,Rain,Clear conditions throughout the day with early morning rain.
Jaipur,2011-05-13,43.7,30.1,35.2,43.7,29,35.1,14.5,31.6,18.4,286.7,,27.3,5,2011-05-13 05:40:34,2011-05-13 19:05:59,0.39,Partially cloudy,Partly cloudy throughout the day.
Jaipur,2011-05-14,42.4,29.1,35.1,40.4,28.2,33.8,10.9,24.6,24.1,239.6,,31.4,4.2,2011-05-14 05:39:59,2011-05-14 19:06:33,0.44,Partially cloudy,Partly cloudy throughout the day.
Jaipur,2011-05-15,41.1,27.1,35.4,38.5,26.5,33.4,7.6,19.3,13,305.3,,28.6,4.6,2011-05-15 05:39:25,2011-05-15 19:07:07,0.47,Partially cloudy,Partly cloudy throughout the day.
Jaipur,2011-05-16,43.1,31.1,37.1,40.3,29.4,34.9,7.2,16.8,14.8,305.8,,26.6,4.4,2011-05-16 05:38:53,2011-05-16 19:07:40,0.49,Partially cloudy,Partly cloudy throughout the day.
Jaipur,2011-05-17,43.4,28.9,36,43.4,27.5,34.4,9.7,20.8,16.6,295.2,,48.5,4.4,2011-05-17 05:38:22,2011-05-17 19:08:14,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.
Jaipur,2011-05-18,44.1,31.9,37.5,44.1,30,36,10.6,20.4,20.5,293.8,,50.1,4.2,2011-05-18 05:37:52,2011-05-18 19:08:47,0.51,Partially cloudy,Partly cloudy throughout the day.
Jaipur,2011-05-19,42.3,29.1,36.3,40.9,28.4,34.9,11.2,23.1,20.5,272.9,,10.3,5.3,2011-05-19 05:37:23,2011-05-19 19:09:20,0.53,Clear,Clear conditions throughout the day.
Jaipur,2011-05-20,43.1,30.1,37,42.4,29.8,36.1,12.6,25,27.7,284.2,,0,4.9,2011-05-20 05:36:56,2011-05-20 19:09:53,0.56,Clear,Clear conditions throughout the day.
Jaipur,2011-05-21,40.6,32.1,36,41.1,34.3,37.4,17.9,35.7,24.1,257.2,,13,4.5,2011-05-21 05:36:30,2011-05-21 19:10:26,0.6,Rain,Clear conditions throughout the day with morning rain.
Jaipur,2011-05-22,41.9,23.1,30.6,41.7,23.1,31.2,17,46.9,33.5,200.6,,24.7,3.6,2011-05-22 05:36:05,2011-05-22 19:10:59,0.65,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.
Jaipur,2011-05-23,40.9,24.1,31.8,43.2,24.1,33.4,19.7,52.4,26.6,280.5,,51.5,4.3,2011-05-23 05:35:41,2011-05-23 19:11:31,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
Jaipur,2011-05-24,41.1,29.1,35.2,41.9,29.9,36.4,17.6,37.2,29.2,284.7,,24.7,4.6,2011-05-24 05:35:18,2011-05-24 19:12:03,0.74,Partially cloudy,Partly cloudy throughout the day.
Jaipur,2011-05-25,43.8,29.1,35.9,43.8,29.5,35.7,14.6,29.9,28.8,284,,7.4,5.1,2011-05-25 05:34:57,2011-05-25 19:12:35,0.79,Clear,Clear conditions throughout the day.
Jaipur,2011-05-26,43.1,30.1,35.7,43.5,29.2,35.9,15.3,30.9,23.8,269,,15.6,4.8,2011-05-26 05:34:37,2011-05-26 19:13:07,0.84,Clear,Clear conditions throughout the day.
Jaipur,2011-05-27,39.3,27.1,33.2,39.8,27,33.1,14.7,33.7,20.9,201,,29,4.3,2011-05-27 05:34:19,2011-05-27 19:13:38,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.
Jaipur,2011-05-28,42.6,27.1,33.6,41.5,27.2,32.9,13.4,30.9,24.1,282.4,,27.9,3.7,2011-05-28 05:34:02,2011-05-28 19:14:09,0.92,Partially cloudy,Partly cloudy throughout the day.
Jaipur,2011-05-29,43.3,29.1,35,42.7,28.9,34.7,14.3,30.3,25.9,269.3,,35.7,4.1,2011-05-29 05:33:45,2011-05-29 19:14:40,0.95,Partially cloudy,Partly cloudy throughout the day.
Jaipur,2011-05-30,42.1,28.1,35.7,40.5,28.6,34.6,11.8,26,26.6,261,,24.2,4.4,2011-05-30 05:33:31,2011-05-30 19:15:10,0.98,Partially cloudy,Partly cloudy throughout the day.
Jaipur,2011-05-31,41.1,29.6,36.2,42.6,30,36,14.3,28,33.1,276.1,,7.5,4.4,2011-05-31 05:33:17,2011-05-31 19:15:40,1,Clear,Clear conditions throughout the day.
Jaipur,2011-06-01,42.3,30.1,35.5,41.4,30.4,35.2,14.5,30.6,31.7,233,,11.8,4.9,2011-06-01 05:33:05,2011-06-01 19:16:09,1,Clear,Clear conditions throughout the day.
Jaipur,2011-06-02,38.2,29.2,32.8,37.6,28.9,32.8,15.9,37,29.5,133.4,,42,4.2,2011-06-02 05:32:54,2011-06-02 19:16:38,0,Partially cloudy,Partly cloudy throughout the day.
Jaipur,2011-06-03,39.1,29.1,34.7,38.4,28.9,34.2,14.3,30.4,17.6,125.7,,47.8,4,2011-06-03 05:32:45,2011-06-03 19:17:06,0.01,Partially cloudy,Partly cloudy throughout the day.
Jaipur,2011-06-04,43.5,29.1,36,43.5,29.5,34.9,11.8,25.5,15.5,168.5,,16.7,4.4,2011-06-04 05:32:37,2011-06-04 19:17:33,0.04,Clear,Clear conditions throughout the day.
Jaipur,2011-06-05,45,31.1,37,45,29.6,35.5,10.3,21,11.2,139.2,,17.9,4.5,2011-06-05 05:32:30,2011-06-05 19:18:01,0.07,Clear,Clear conditions throughout the day.
Jaipur,2011-06-06,46.2,33.1,38.4,46.2,31.4,37,9.7,18.8,13,160.5,,30.3,4.6,2011-06-06 05:32:24,2011-06-06 19:18:27,0.11,Partially cloudy,Partly cloudy throughout the day.
Jaipur,2011-06-07,47.1,33.1,39,47.1,31.6,37.9,9.5,18.5,18.4,220.9,,33.2,4.6,2011-06-07 05:32:19,2011-06-07 19:18:53,0.16,Partially cloudy,Partly cloudy throughout the day.
Jaipur,2011-06-08,45.6,31.1,37.6,45.6,30.2,37.3,12.6,25.2,31.3,215.4,,26.3,4,2011-06-08 05:32:16,2011-06-08 19:19:18,0.22,Partially cloudy,Partly cloudy throughout the day.
Jaipur,2011-06-09,45.6,26.1,33.8,45.6,26.1,35.5,18.2,43.7,30.2,234.1,,36.7,4,2011-06-09 05:32:14,2011-06-09 19:19:42,0.27,Partially cloudy,Partly cloudy throughout the day.
Jaipur,2011-06-10,41.8,28.1,33.4,42.4,29.3,35.4,19.2,45.3,28.8,211.1,,20.8,4.7,2011-06-10 05:32:13,2011-06-10 19:20:06,0.33,Partially cloudy,Partly cloudy throughout the day.
Jaipur,2011-06-11,43.4,30.1,36.2,43.4,31.9,37.1,16.2,34.5,31,285.8,,10.4,4.3,2011-06-11 05:32:14,2011-06-11 19:20:29,0.38,Rain,Clear conditions throughout the day with rain in the morning and afternoon.
Jaipur,2011-06-12,44.9,32.1,37.5,44.9,32,37.7,15.2,28.1,34.2,285.3,,10.6,4.4,2011-06-12 05:32:16,2011-06-12 19:20:51,0.43,Rain,Clear conditions throughout the day with morning rain.
Jaipur,2011-06-13,42.2,30.1,35.4,43.8,31.4,36.9,18.3,37.7,29.5,281,,30.8,4.1,2011-06-13 05:32:18,2011-06-13 19:21:12,0.46,Partially cloudy,Partly cloudy throughout the day.
Jaipur,2011-06-14,40.1,29.1,35.3,43.1,30.9,37.7,19.3,40,29.5,285.9,,46,4.5,2011-06-14 05:32:23,2011-06-14 19:21:33,0.49,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain in the morning and afternoon.
Jaipur,2011-06-15,39.9,25.1,32.5,44,25.1,35.1,21.2,54.8,27.7,238.9,,58.2,4.7,2011-06-15 05:32:28,2011-06-15 19:21:52,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.
Jaipur,2011-06-16,42.2,30.1,34.7,44.1,32,36.8,19.4,42.3,29.5,272,,31.4,4.9,2011-06-16 05:32:34,2011-06-16 19:22:11,0.51,Partially cloudy,Partly cloudy throughout the day.
Jaipur,2011-06-17,41.6,31.1,34.6,43,33.1,36.7,19.3,41.9,30.2,236.2,,24.5,4.7,2011-06-17 05:32:42,2011-06-17 19:22:29,0.52,Partially cloudy,Partly cloudy throughout the day.
Jaipur,2011-06-18,38.1,29.1,33.2,40.7,31.4,35.8,20.4,48.3,22.3,231,,47.8,5,2011-06-18 05:32:50,2011-06-18 19:22:46,0.54,Partially cloudy,Partly cloudy throughout the day.
Jaipur,2011-06-19,42.1,27.1,33.9,44.4,29.7,37,20.8,49.6,22.3,237.2,,36.1,3.8,2011-06-19 05:33:00,2011-06-19 19:23:01,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.
Jaipur,2011-06-20,42.3,27.1,32.9,45.3,29.7,36.3,21.5,53.8,19.1,245.1,,47.9,4,2011-06-20 05:33:11,2011-06-20 19:23:16,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
Jaipur,2011-06-21,38,25.1,30.8,42.1,25.1,34.8,23.3,66.9,27.7,242,,50.3,4,2011-06-21 05:33:22,2011-06-21 19:23:30,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
Jaipur,2011-06-22,36.1,26.1,30.5,42.1,26.1,34.7,23.8,70.1,22.3,194.1,,55.9,3.3,2011-06-22 05:33:35,2011-06-22 19:23:43,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
Jaipur,2011-06-23,33.1,26.1,28.1,40.7,26.1,32.6,26,89.6,18.4,289.4,,83.2,3.1,2011-06-23 05:33:49,2011-06-23 19:23:54,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
Jaipur,2011-06-24,35.2,25.1,29.4,43.7,25.1,34.3,25.8,83.5,20.5,295.4,,81,3.2,2011-06-24 05:34:04,2011-06-24 19:24:05,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
Jaipur,2011-06-25,35.1,27.1,30.8,43.5,31.4,36.8,24.9,71.9,22,270.7,,73.1,4.2,2011-06-25 05:34:20,2011-06-25 19:24:14,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
Jaipur,2011-06-26,33.1,25.1,29.4,40.8,25.1,34.4,25.3,80.1,14.8,223.3,,86.9,4.7,2011-06-26 05:34:36,2011-06-26 19:24:22,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
Jaipur,2011-06-27,33.2,27.2,29.8,38.4,30.9,35.5,25.2,78.4,9.4,235.8,,86.3,4.3,2011-06-27 05:34:54,2011-06-27 19:24:29,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.
Jaipur,2011-06-28,34.7,26.1,28.3,40.8,26.1,32.7,26.1,89.8,13,229,,86.2,3.5,2011-06-28 05:35:12,2011-06-28 19:24:35,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
Jaipur,2011-06-29,34,26.1,29,38.9,26.1,32.7,25.1,81.8,24.8,240.5,,79.8,3.8,2011-06-29 05:35:31,2011-06-29 19:24:40,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
Jaipur,2011-06-30,34.1,26.1,30.4,39.5,26.1,34.8,23.9,70.5,29.9,265.5,,46.7,4.6,2011-06-30 05:35:51,2011-06-30 19:24:43,1,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.
Bhopal,2011-04-01,37.7,19.5,28.4,34.7,19.5,27.2,2.4,20.7,22.3,296,1007.5,0,3.8,2011-04-01 06:13:16,2011-04-01 18:35:51,0.99,Clear,Clear conditions throughout the day.
Bhopal,2011-04-02,37.6,18.8,28.4,34.7,18.8,27.2,3.9,23.2,22.3,293.7,1006.8,0.8,3.8,2011-04-02 06:12:18,2011-04-02 18:36:13,1,Clear,Clear conditions throughout the day.
Bhopal,2011-04-03,37.2,19.8,28.5,34.3,19.8,27.3,2.7,20.7,22.3,285.7,1006.6,1.3,4,2011-04-03 06:11:21,2011-04-03 18:36:35,1,Clear,Clear conditions throughout the day.
Bhopal,2011-04-04,35.7,20.3,27.7,33.2,20.3,26.7,4.7,24.2,28.4,72.8,1008.6,7.5,4,2011-04-04 06:10:23,2011-04-04 18:36:58,0,Clear,Clear conditions throughout the day.
Bhopal,2011-04-05,36.8,20.3,28.2,33.9,20.3,27,-0.3,16.7,24.1,72,1010.3,4.1,4,2011-04-05 06:09:26,2011-04-05 18:37:21,0.02,Clear,Clear conditions throughout the day.
Bhopal,2011-04-06,37.4,19.7,28.9,34.4,19.7,27.5,-1.6,14.9,22.3,113.3,1009.5,22.5,4,2011-04-06 06:08:29,2011-04-06 18:37:43,0.04,Partially cloudy,Partly cloudy throughout the day.
Bhopal,2011-04-07,36.2,22.1,28.4,34.7,22.1,27.8,9.5,32.9,22.3,174.4,1009.5,60.6,4,2011-04-07 06:07:32,2011-04-07 18:38:06,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
Bhopal,2011-04-08,38.5,21.7,29.1,36.1,21.7,28.3,11.8,42,22.3,212.3,1008.6,14.8,4,2011-04-08 06:06:36,2011-04-08 18:38:29,0.1,Rain,Clear conditions throughout the day with early morning rain.
Bhopal,2011-04-09,38.6,21.7,30.1,35.6,21.7,28.8,5.1,22.9,22.3,207.1,1008.6,12.2,4,2011-04-09 06:05:40,2011-04-09 18:38:52,0.14,Clear,Clear conditions throughout the day.
Bhopal,2011-04-10,38.9,21.9,30.7,36.1,21.9,29.4,7,24.8,33.5,154.2,1010.1,29.2,4,2011-04-10 06:04:44,2011-04-10 18:39:15,0.2,Partially cloudy,Partly cloudy throughout the day.
Bhopal,2011-04-11,39.9,23.4,31.4,37.4,23.4,30.2,7.7,24.6,16.6,225.4,1008.3,28,4,2011-04-11 06:03:49,2011-04-11 18:39:38,0.25,Partially cloudy,Partly cloudy throughout the day.
Bhopal,2011-04-12,39.3,23.3,31.6,37.1,23.3,30.3,8.6,25.2,22.3,276.7,1006.8,42.9,4,2011-04-12 06:02:54,2011-04-12 18:40:01,0.31,Partially cloudy,Partly cloudy throughout the day.
Bhopal,2011-04-13,39.1,24.7,31.1,37,24.7,30.1,9.4,27.2,22.3,242.4,1007.3,47.1,3.8,2011-04-13 06:02:00,2011-04-13 18:40:24,0.36,Partially cloudy,Partly cloudy throughout the day.
Bhopal,2011-04-14,39.7,23.3,31.5,37.3,23.3,30.4,9.8,28.3,21.2,172,1005.8,20.4,3.8,2011-04-14 06:01:06,2011-04-14 18:40:48,0.41,Partially cloudy,Partly cloudy throughout the day.
Bhopal,2011-04-15,39.2,24.1,31.3,37,24.1,30.2,9.3,27.7,22.3,118.7,1005.4,32.6,4,2011-04-15 06:00:13,2011-04-15 18:41:12,0.45,Partially cloudy,Partly cloudy throughout the day.
Bhopal,2011-04-16,40.9,22.6,32.1,38.4,22.6,30.8,5.8,21.2,14.8,138.2,1006.1,13.8,4,2011-04-16 05:59:20,2011-04-16 18:41:36,0.48,Clear,Clear conditions throughout the day.
Bhopal,2011-04-17,41.7,25.1,33.7,41.5,25.1,32.6,8.9,23.3,33.5,288.6,1005.5,31,4,2011-04-17 05:58:28,2011-04-17 18:42:00,0.5,Partially cloudy,Partly cloudy throughout the day.
Bhopal,2011-04-18,39.4,24.7,32.1,37.7,24.7,31.1,11.2,29.1,18.4,302,1005,15.5,3.5,2011-04-18 05:57:36,2011-04-18 18:42:24,0.5,Clear,Clear conditions throughout the day.
Bhopal,2011-04-19,40.2,24,31.7,37.6,24,30.3,7.8,24.7,19.4,165,1005,13.4,4,2011-04-19 05:56:45,2011-04-19 18:42:48,0.52,Clear,Clear conditions throughout the day.
Bhopal,2011-04-20,39.4,21.4,30.9,36.9,21.4,29.6,8.3,27.2,22.3,124,1005.8,13.1,4.8,2011-04-20 05:55:55,2011-04-20 18:43:13,0.54,Clear,Clear conditions throughout the day.
Bhopal,2011-04-21,38.8,25.8,30.9,37.8,25.8,30.3,11.5,32.5,33.5,109.6,1005.3,29.8,4,2011-04-21 05:55:05,2011-04-21 18:43:37,0.58,Partially cloudy,Partly cloudy throughout the day.
Bhopal,2011-04-22,38.9,21.3,30.3,36.2,21.3,29,9.8,33.6,19.4,110.2,1006.2,23.4,3.8,2011-04-22 05:54:16,2011-04-22 18:44:02,0.63,Partially cloudy,Partly cloudy throughout the day.
Bhopal,2011-04-23,39.4,23.2,31.2,37.6,23.2,30.3,10.6,30.6,25.9,203.9,1004.9,27.5,4,2011-04-23 05:53:27,2011-04-23 18:44:28,0.67,Partially cloudy,Partly cloudy throughout the day.
Bhopal,2011-04-24,40.7,23.4,32.5,38,23.4,30.9,7.6,24.1,17.6,211.7,1003.9,16.6,4,2011-04-24 05:52:40,2011-04-24 18:44:53,0.72,Clear,Clear conditions throughout the day.
Bhopal,2011-04-25,41.5,22.7,32.4,38.4,22.7,30.7,5,21.2,16.6,197.9,1003.7,6.9,4,2011-04-25 05:51:53,2011-04-25 18:45:18,0.77,Clear,Clear conditions throughout the day.
Bhopal,2011-04-26,42.4,22.7,33.2,38.2,22.7,31.1,-1.2,12.4,14.8,105.9,1003.6,0.8,3.8,2011-04-26 05:51:06,2011-04-26 18:45:44,0.82,Clear,Clear conditions throughout the day.
Bhopal,2011-04-27,42.3,22.8,32.7,38.9,22.8,31,5.1,19.6,37.1,118.8,1003.2,1.7,3.8,2011-04-27 05:50:21,2011-04-27 18:46:10,0.87,Clear,Clear conditions throughout the day.
Bhopal,2011-04-28,42.5,24.3,33.3,39.3,24.3,31.8,8.1,23.8,31.3,132.8,1001.6,4,4,2011-04-28 05:49:36,2011-04-28 18:46:36,0.91,Clear,Clear conditions throughout the day.
Bhopal,2011-04-29,42.7,25.4,33.9,39.2,25.4,32.1,6.4,20.6,29.5,243.6,1001.8,14.7,4,2011-04-29 05:48:53,2011-04-29 18:47:02,0.94,Clear,Clear conditions throughout the day.
Bhopal,2011-04-30,42.7,26.8,34.7,40.1,26.1,32.8,6.8,18.8,27.7,58.1,1003.2,33.3,3.6,2011-04-30 05:48:10,2011-04-30 18:47:29,0.97,Partially cloudy,Partly cloudy throughout the day.
Bhopal,2011-05-01,41.9,28.5,35,39.6,27.6,33.4,9.5,22.3,28.4,160.7,1003.9,34.5,4,2011-05-01 05:47:28,2011-05-01 18:47:55,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.
Bhopal,2011-05-02,42.7,27.4,34.9,39.6,27,33,8,20.6,37.1,296.6,1003.1,26.8,4,2011-05-02 05:46:46,2011-05-02 18:48:22,1,Partially cloudy,Partly cloudy throughout the day.
Bhopal,2011-05-03,41.9,26,33.8,39.5,26,32.3,9.6,24.1,25.2,284.4,1002.2,13.7,4,2011-05-03 05:46:06,2011-05-03 18:48:49,0,Clear,Clear conditions throughout the day.
Bhopal,2011-05-04,41.1,25.5,33.4,40.1,25.5,32.4,11.6,28.8,25.9,281.5,1003.1,21.2,4,2011-05-04 05:45:27,2011-05-04 18:49:16,0.01,Partially cloudy,Partly cloudy throughout the day.
Bhopal,2011-05-05,41.3,25.2,33.2,41.5,25.2,32.6,12.7,31.6,25.2,276.2,1003.5,3.8,4,2011-05-05 05:44:48,2011-05-05 18:49:44,0.02,Clear,Clear conditions throughout the day.
Bhopal,2011-05-06,41,25.9,33.5,39.3,25.9,32.5,11.5,28.4,37.1,275.1,1003,15.9,4,2011-05-06 05:44:11,2011-05-06 18:50:11,0.05,Clear,Clear conditions throughout the day.
Bhopal,2011-05-07,40.5,25.4,33,37.9,25.4,31.3,6,19.2,33.5,291.3,1002.1,6.7,4,2011-05-07 05:43:34,2011-05-07 18:50:39,0.08,Clear,Clear conditions throughout the day.
Bhopal,2011-05-08,41.5,25,33.4,39.3,25,32.1,9,23.7,27.7,303,1001.8,16.4,4,2011-05-08 05:42:58,2011-05-08 18:51:06,0.13,Clear,Clear conditions throughout the day.
Bhopal,2011-05-09,42.8,28,34.6,40.6,27.1,33,9.5,23.2,77.8,296.6,1002,36.7,3.6,2011-05-09 05:42:24,2011-05-09 18:51:34,0.18,Partially cloudy,Partly cloudy throughout the day.
Bhopal,2011-05-10,42.8,26.8,34.4,39.6,26.5,32.6,7.3,20.7,33.5,286.6,1002,12.3,4,2011-05-10 05:41:50,2011-05-10 18:52:02,0.23,Clear,Clear conditions throughout the day.
Bhopal,2011-05-11,42.9,25.3,34.2,39.6,25.3,32.8,9.4,25,33.5,279.1,1002.1,2.7,4,2011-05-11 05:41:18,2011-05-11 18:52:30,0.28,Clear,Clear conditions throughout the day.
Bhopal,2011-05-12,43.3,26.3,34.8,40.7,26.3,33.6,10.5,25.2,27.7,279.2,1002,3.6,4,2011-05-12 05:40:46,2011-05-12 18:52:58,0.34,Clear,Clear conditions throughout the day.
Bhopal,2011-05-13,43.4,26.1,34.9,43.4,26.1,33.7,10.8,26.8,33.5,269.3,1002.3,5.4,4,2011-05-13 05:40:16,2011-05-13 18:53:27,0.39,Clear,Clear conditions throughout the day.
Bhopal,2011-05-14,43,26.8,35,40.5,26.9,33.5,9.9,23.8,33.5,288,1002.4,5.6,4,2011-05-14 05:39:46,2011-05-14 18:53:55,0.44,Clear,Clear conditions throughout the day.
Bhopal,2011-05-15,43.4,27.2,35.6,43.4,26.8,33.9,8.5,20.7,21.6,264.3,1003.4,21.7,4,2011-05-15 05:39:18,2011-05-15 18:54:23,0.47,Partially cloudy,Partly cloudy throughout the day.
Bhopal,2011-05-16,44.3,29,36.6,44.3,27.8,35.3,9.6,20.4,33.5,281.9,1004.9,44.8,4,2011-05-16 05:38:51,2011-05-16 18:54:52,0.49,Partially cloudy,Partly cloudy throughout the day.
Bhopal,2011-05-17,44.9,29.1,37.6,44.9,28.8,36.4,10.3,21,22.7,256.9,1004,40,4,2011-05-17 05:38:25,2011-05-17 18:55:20,0.5,Partially cloudy,Partly cloudy throughout the day.
Bhopal,2011-05-18,45.7,29.2,37.3,45.7,28.1,36.2,10.4,20.9,24.1,297.7,1002.4,51.3,4,2011-05-18 05:38:00,2011-05-18 18:55:49,0.51,Partially cloudy,Partly cloudy throughout the day.
Bhopal,2011-05-19,44.2,29.6,36.8,44.2,28.6,35.9,12.1,24.1,37.1,279.3,1000.5,23.3,4,2011-05-19 05:37:36,2011-05-19 18:56:17,0.53,Partially cloudy,Partly cloudy throughout the day.
Bhopal,2011-05-20,43.5,27.4,35.7,43.5,28.6,35.5,14.5,31.2,33.5,265.7,998.2,5.4,4,2011-05-20 05:37:13,2011-05-20 18:56:45,0.56,Clear,Clear conditions throughout the day.
Bhopal,2011-05-21,42.2,26.1,34.2,42.4,26.1,35.3,17.7,41.2,37.1,264.3,998.4,7.8,5.6,2011-05-21 05:36:52,2011-05-21 18:57:14,0.6,Clear,Clear conditions throughout the day.
Bhopal,2011-05-22,40.1,26.4,32.9,40.7,26.4,34.1,18.4,45.2,37.1,262.5,1002.1,27.3,4,2011-05-22 05:36:31,2011-05-22 18:57:42,0.65,Partially cloudy,Partly cloudy throughout the day.
Bhopal,2011-05-23,40.9,25.1,33.2,41.2,25.1,33.9,17.5,43.1,27.7,263.3,1003.5,17.1,4,2011-05-23 05:36:12,2011-05-23 18:58:10,0.69,Clear,Clear conditions throughout the day.
Bhopal,2011-05-24,42.8,27.1,35,42.3,28.5,35.2,15.7,34.6,25.9,279.4,1002.3,32.5,4,2011-05-24 05:35:54,2011-05-24 18:58:38,0.74,"Rain, Partially cloudy",Becoming cloudy in the afternoon with morning rain.
Bhopal,2011-05-25,43.9,27.5,35.5,43.9,28.7,35.4,14.5,31.7,27.7,262.3,1001.9,43.5,4,2011-05-25 05:35:37,2011-05-25 18:59:06,0.79,Partially cloudy,Becoming cloudy in the afternoon.
Bhopal,2011-05-26,40.9,29.6,34.7,41.4,29,34.9,15.9,33.7,24.5,261.3,1003.1,75.9,4,2011-05-26 05:35:21,2011-05-26 18:59:33,0.84,Partially cloudy,Partly cloudy throughout the day.
Bhopal,2011-05-27,42.4,27.7,34.8,41.5,28.6,34.6,14.8,32.4,37.1,293.3,1002.9,50.9,3.8,2011-05-27 05:35:07,2011-05-27 19:00:01,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
Bhopal,2011-05-28,43.9,28.9,36.6,43.9,29,35.8,12.6,25.4,22.3,302.9,1001.6,54.2,4,2011-05-28 05:34:53,2011-05-28 19:00:28,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
Bhopal,2011-05-29,43.8,29.1,37,43.8,29.4,36.1,12,23.7,24.1,320.8,1001.5,34.4,4,2011-05-29 05:34:41,2011-05-29 19:00:55,0.95,Partially cloudy,Partly cloudy throughout the day.
Bhopal,2011-05-30,44.7,30.7,37.4,44.7,29.6,36.4,11.5,22.2,27.7,303.5,1000.3,18.9,4,2011-05-30 05:34:30,2011-05-30 19:01:21,0.98,Clear,Clear conditions throughout the day.
Bhopal,2011-05-31,42.6,29.3,36,41.5,28.7,35.2,12.8,26.2,37.1,272.2,998.5,22.5,4,2011-05-31 05:34:20,2011-05-31 19:01:48,1,Partially cloudy,Partly cloudy throughout the day.
Bhopal,2011-06-01,42.2,27.8,35.1,42.2,29.6,35.6,16.3,36,37.1,247.9,998.9,28.3,4,2011-06-01 05:34:11,2011-06-01 19:02:14,1,Partially cloudy,Partly cloudy throughout the day.
Bhopal,2011-06-02,39.9,26.9,33.7,40.7,27.8,34.5,17,38.8,40.7,261.6,1002,61.1,3.8,2011-06-02 05:34:03,2011-06-02 19:02:39,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
